time,latitude,longitude,depth,mag,effects,frequency,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,TimeCopy2,CalendarShort,CalendarLong,DayWeek
2021-10-23T02:13:56.569Z,-33.2697,-71.7802,34.56,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mwr,,73,0.27,0.77,us,us6000fwww,2021-10-31T04:35:32.312Z,"29 km SSW of Valparaíso, Chile",earthquake,3.8,2.4,0.037,70,reviewed,us,us,2021-10-23T02:13:56.569Z,10/23/21,"Saturday, October 23, 2021",Saturday
2021-10-23T01:52:57.769Z,-14.0449,-14.4052,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,63,6.074,1.36,us,us7000fpga,2021-10-28T22:35:35.040Z,southern Mid-Atlantic Ridge,earthquake,9.1,1.8,0.114,26,reviewed,us,us,2021-10-23T01:52:57.769Z,10/23/21,"Saturday, October 23, 2021",Saturday
2021-10-22T02:39:16.739Z,-9.2293,110.3822,31.36,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,85,1.315,1.26,us,us6000fwmw,2021-10-22T05:01:40.713Z,"141 km S of Pundong, Indonesia",earthquake,7.8,6.7,0.164,13,reviewed,us,us,2021-10-22T02:39:16.739Z,10/22/21,"Friday, October 22, 2021",Friday
2021-10-21T09:38:39.824Z,35.0631,25.2178,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,122,1.661,1.34,us,us6000fwdx,2021-10-21T15:33:38.819Z,"8 km NE of Pýrgos, Greece",earthquake,7.7,1.9,0.132,17,reviewed,us,us,2021-10-21T09:38:39.824Z,10/21/21,"Thursday, October 21, 2021",Thursday
2021-10-21T00:12:24.081Z,43.8144,84.2395,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,69,3.281,0.41,us,us6000fwas,2021-10-31T03:38:15.040Z,"90 km ENE of Xinyuan, China",earthquake,3.8,1.9,0.083,43,reviewed,us,us,2021-10-21T00:12:24.081Z,10/21/21,"Thursday, October 21, 2021",Thursday
2021-10-20T05:47:26.823Z,-10.7892,162.0651,74.1,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,97,2.479,0.66,us,us6000fxf2,2021-10-27T05:26:45.040Z,"40 km SSE of Kirakira, Solomon Islands",earthquake,6.9,9,0.119,21,reviewed,us,us,2021-10-20T05:47:26.823Z,10/20/21,"Wednesday, October 20, 2021",Wednesday
2021-10-19T06:32:21.032Z,9.3291,-84.6284,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,150,0.84,0.51,us,us6000fvtt,2021-10-20T10:25:02.185Z,"31 km S of Jacó, Costa Rica",earthquake,5.3,1.9,0.043,162,reviewed,us,us,2021-10-19T06:32:21.032Z,10/19/21,"Tuesday, October 19, 2021",Tuesday
2021-10-18T18:01:47.492Z,-13.9681,165.8007,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,190,2,1.49,us,us6000fwqn,2021-10-22T14:30:24.040Z,"181 km NW of Port-Olry, Vanuatu",earthquake,8.2,1.9,0.206,7,reviewed,us,us,2021-10-18T18:01:47.492Z,10/18/21,"Monday, October 18, 2021",Monday
2021-10-18T02:01:23.240Z,38.2759,141.5402,71.21,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,130,2.537,0.8,us,us6000fvj4,2021-10-25T23:17:23.040Z,"26 km SE of Ishinomaki, Japan",earthquake,4.2,6.7,0.096,32,reviewed,us,us,2021-10-18T02:01:23.240Z,10/18/21,"Monday, October 18, 2021",Monday
2021-10-18T00:37:01.279Z,29.2518,104.1048,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,57,4.795,0.68,us,us6000fviw,2021-11-07T00:19:45.040Z,"16 km SSE of Luocheng, China",earthquake,7.6,1.8,0.068,64,reviewed,us,us,2021-10-18T00:37:01.279Z,10/18/21,"Monday, October 18, 2021",Monday
2021-10-17T23:26:32.689Z,16.6583,-93.9459,136.02,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,104,0.798,1.19,us,us6000fvij,2021-11-07T00:17:41.243Z,"11 km NW of Pomposo Castellanos, Mexico",earthquake,6.1,7.1,0.274,4,reviewed,us,us,2021-10-17T23:26:32.689Z,10/17/21,"Sunday, October 17, 2021",Sunday
2021-10-17T17:50:50.158Z,55.8511,113.3817,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,110,7.643,1.11,us,us6000fvgz,2021-10-17T18:35:46.040Z,"33 km S of Severomuysk, Russia",earthquake,10.3,1.9,0.081,45,reviewed,us,us,2021-10-17T17:50:50.158Z,10/17/21,"Sunday, October 17, 2021",Sunday
2021-10-17T17:20:54.380Z,-58.1083,-23.6329,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,69,8.126,0.79,us,us6000fwgh,2021-11-01T15:05:17.040Z,South Sandwich Islands region,earthquake,6.2,1.8,0.109,25,reviewed,us,us,2021-10-17T17:20:54.380Z,10/17/21,"Sunday, October 17, 2021",Sunday
2021-10-16T17:47:23.606Z,60.1415,-151.4902,45.2,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",ml,,,,0.66,ak,ak021da8psee,2021-11-08T04:56:57.902Z,"11 km SSW of Clam Gulch, Alaska",earthquake,,0.3,,,reviewed,ak,ak,2021-10-16T17:47:23.606Z,10/16/21,"Saturday, October 16, 2021",Saturday
2021-10-16T10:08:28.275Z,0.8569,126.2687,44.03,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,52,1.101,0.51,us,us6000fv71,2021-11-06T09:25:45.040Z,"124 km W of Ternate, Indonesia",earthquake,6,7.8,0.069,67,reviewed,us,us,2021-10-16T10:08:28.275Z,10/16/21,"Saturday, October 16, 2021",Saturday
2021-10-15T22:44:55.036Z,7.8384,127.0741,124.23,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,73,1.667,0.62,us,us6000fw5z,2021-10-24T01:01:05.040Z,"60 km ENE of Kinablangan, Philippines",earthquake,15.1,7.9,0.137,16,reviewed,us,us,2021-10-15T22:44:55.036Z,10/15/21,"Friday, October 15, 2021",Friday
2021-10-15T18:44:34.776Z,17.1528,-85.131,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,29,3.434,0.89,us,us6000fuzs,2021-10-16T18:10:11.910Z,"109 km NE of Savannah Bight, Honduras",earthquake,6.8,1.9,0.051,123,reviewed,us,us,2021-10-15T18:44:34.776Z,10/15/21,"Friday, October 15, 2021",Friday
2021-10-14T06:22:02.776Z,-24.3258,-179.7446,528.62,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,78,6.863,0.72,us,us6000fuha,2021-11-05T07:31:20.040Z,south of the Fiji Islands,earthquake,12.6,8.7,0.094,34,reviewed,us,us,2021-10-14T06:22:02.776Z,10/14/21,"Thursday, October 14, 2021",Thursday
2021-10-13T23:43:57.425Z,27.681,140.669,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,61,1.468,0.59,us,us6000fvnq,2021-10-30T01:11:49.040Z,"Bonin Islands, Japan region",earthquake,6.9,1.6,0.089,38,reviewed,us,us,2021-10-13T23:43:57.425Z,10/13/21,"Wednesday, October 13, 2021",Wednesday
2021-10-13T17:34:23.775Z,-62.918,-161.3138,10,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,143,17.97,0.73,us,us6000fuaw,2021-10-18T21:27:24.040Z,Pacific-Antarctic Ridge,earthquake,14.8,1.9,0.137,16,reviewed,us,us,2021-10-13T17:34:23.775Z,10/13/21,"Wednesday, October 13, 2021",Wednesday
2021-10-13T17:00:49.084Z,32.4545,133.1539,12.63,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,98,1.41,0.88,us,us6000fvnm,2021-10-19T15:59:59.040Z,"62 km SSE of Nakamura, Japan",earthquake,6.6,4.9,0.125,19,reviewed,us,us,2021-10-13T17:00:49.084Z,10/13/21,"Wednesday, October 13, 2021",Wednesday
2021-10-13T09:07:41.597Z,-9.1934,-78.8425,69.74,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,126,3.402,0.56,us,us6000fu6i,2021-10-22T12:51:56.894Z,"31 km SW of Coishco, Peru",earthquake,8.8,3.3,0.087,40,reviewed,us,us,2021-10-13T09:07:41.597Z,10/13/21,"Wednesday, October 13, 2021",Wednesday
2021-10-13T03:08:44.461Z,-0.4931,132.8115,9.75,4.6,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,120,1.589,1.28,us,us6000fu4i,2021-11-09T23:42:58.040Z,"145 km WNW of Manokwari, Indonesia",earthquake,10.4,6.1,0.129,18,reviewed,us,us,2021-10-13T03:08:44.461Z,10/13/21,"Wednesday, October 13, 2021",Wednesday
2021-10-25T23:42:35.860Z,35.7758333,-121.3043333,7.79,4.65,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mw,67,172,0.2092,0.07,nc,nc73644630,2021-10-30T02:11:09.421Z,"18km NW of San Simeon, CA",earthquake,0.28,1.25,,4,reviewed,nc,nc,2021-10-25T23:42:35.860Z,10/25/21,"Monday, October 25, 2021",Monday
2021-11-11T06:34:51.817Z,51.1653,178.9971,32.33,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,204,0.815,0.95,us,us7000ft5d,2021-11-11T16:34:24.841Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,11.1,8.6,0.035,239,reviewed,us,us,2021-11-11T06:34:51.817Z,11/11/21,"Thursday, November 11, 2021",Thursday
2021-11-10T15:09:48.331Z,2.8204,127.5286,78.85,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,153,2.041,0.56,us,us7000fszj,2021-11-10T22:00:00.040Z,"132 km NNW of Tobelo, Indonesia",earthquake,2.4,8.2,0.085,42,reviewed,us,us,2021-11-10T15:09:48.331Z,11/10/21,"Wednesday, November 10, 2021",Wednesday
2021-11-08T16:15:02.908Z,37.1128,140.4117,47.69,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,102,1.856,0.34,us,us7000fsf4,2021-11-10T09:28:39.839Z,"5 km SW of Ishikawa, Japan",earthquake,7.5,6.7,0.035,250,reviewed,us,us,2021-11-08T16:15:02.908Z,11/8/21,"Monday, November 8, 2021",Monday
2021-11-07T16:28:17.132Z,-2.9276,129.369,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,57,2.876,0.62,us,us7000fs8b,2021-11-07T17:04:00.040Z,"67 km NE of Amahai, Indonesia",earthquake,7,1.9,0.073,60,reviewed,us,us,2021-11-07T16:28:17.132Z,11/7/21,"Sunday, November 7, 2021",Sunday
2021-11-06T16:01:56.581Z,-3.4701,134.0201,17.43,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,113,1.851,0.71,us,us7000fs2d,2021-11-06T16:39:18.040Z,"164 km W of Nabire, Indonesia",earthquake,9.9,5.6,0.071,60,reviewed,us,us,2021-11-06T16:01:56.581Z,11/6/21,"Saturday, November 6, 2021",Saturday
2021-11-06T09:56:22.566Z,-60.1682,-24.6229,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,94,14.433,0.51,us,us7000frz9,2021-11-06T10:51:30.040Z,South Sandwich Islands region,earthquake,14,1.9,0.098,33,reviewed,us,us,2021-11-06T09:56:22.566Z,11/6/21,"Saturday, November 6, 2021",Saturday
2021-11-06T06:05:26.505Z,46.3705,152.617,36.56,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,176,6.809,0.54,us,us7000fry6,2021-11-06T06:52:28.040Z,Kuril Islands,earthquake,9.8,6.6,0.106,27,reviewed,us,us,2021-11-06T06:05:26.505Z,11/6/21,"Saturday, November 6, 2021",Saturday
2021-11-05T05:05:17.593Z,9.0592,126.5795,9.77,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,108,2.211,0.63,us,us7000frlz,2021-11-05T05:59:55.381Z,"34 km ENE of Bacolod, Philippines",earthquake,9.3,4.8,0.085,42,reviewed,us,us,2021-11-05T05:05:17.593Z,11/5/21,"Friday, November 5, 2021",Friday
2021-11-03T05:36:45.315Z,-55.0699,-32.2326,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,99,2.593,0.62,us,us7000fr2y,2021-11-04T05:30:28.040Z,South Georgia Island region,earthquake,10.4,1.8,0.104,28,reviewed,us,us,2021-11-03T05:36:45.315Z,11/3/21,"Wednesday, November 3, 2021",Wednesday
2021-11-03T01:30:21.857Z,0.2152,96.6722,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,62,1.409,0.75,us,us7000fr0c,2021-11-12T01:12:09.040Z,"252 km S of Sinabang, Indonesia",earthquake,5.6,1.8,0.076,53,reviewed,us,us,2021-11-03T01:30:21.857Z,11/3/21,"Wednesday, November 3, 2021",Wednesday
2021-11-02T16:12:12.507Z,-16.6016,-173.6002,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,124,3.2,0.7,us,us7000fqv5,2021-11-07T21:20:19.040Z,"74 km SSE of Hihifo, Tonga",earthquake,11.7,1.8,0.083,48,reviewed,us,us,2021-11-02T16:12:12.507Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-02T14:49:49.901Z,-15.9689,-173.6805,71.39,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,139,2.749,0.39,us,us7000frsk,2021-11-07T20:21:16.040Z,"12 km E of Hihifo, Tonga",earthquake,16.1,8.9,0.166,13,reviewed,us,us,2021-11-02T14:49:49.901Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-02T10:04:08.088Z,0.2757,96.6903,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,33,1.351,0.51,us,us7000fqt3,2021-11-02T12:43:12.291Z,"246 km S of Sinabang, Indonesia",earthquake,6.4,1.5,0.063,76,reviewed,us,us,2021-11-02T10:04:08.088Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-02T05:18:21.516Z,13.0203,144.8786,34.96,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,77,14.588,0.97,us,us7000fqyw,2021-11-06T12:55:42.284Z,"31 km SSE of Inarajan Village, Guam",earthquake,13.3,5.3,0.087,40,reviewed,us,us,2021-11-02T05:18:21.516Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-01T21:47:34.488Z,0.298,96.7281,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,114,1.31,1.01,us,us7000fqmg,2021-11-09T05:31:45.040Z,"244 km S of Sinabang, Indonesia",earthquake,3.6,1.8,0.073,57,reviewed,us,us,2021-11-01T21:47:34.488Z,11/1/21,"Monday, November 1, 2021",Monday
2021-11-01T18:38:08.475Z,0.2161,96.7256,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,187,1.374,1,us,us7000frrc,2021-11-08T22:20:19.040Z,"253 km S of Sinabang, Indonesia",earthquake,8.7,1.9,0.13,18,reviewed,us,us,2021-11-01T18:38:08.475Z,11/1/21,"Monday, November 1, 2021",Monday
2021-11-01T02:53:36.030Z,-22.6714,-174.8006,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,91,7.137,0.79,us,us7000fqew,2021-11-09T04:07:51.040Z,"148 km S of ‘Ohonua, Tonga",earthquake,9.1,1.8,0.106,27,reviewed,us,us,2021-11-01T02:53:36.030Z,11/1/21,"Monday, November 1, 2021",Monday
2021-10-30T16:09:37.924Z,20.6483,121.2917,34.82,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,103,2.167,1.07,us,us7000fq4g,2021-10-31T05:34:35.115Z,"74 km WNW of Basco, Philippines",earthquake,7.8,5.4,0.063,77,reviewed,us,us,2021-10-30T16:09:37.924Z,10/30/21,"Saturday, October 30, 2021",Saturday
2021-10-30T12:42:45.330Z,-59.3686,-25.5038,35,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,78,7.886,0.46,us,us7000fq34,2021-10-30T13:05:42.040Z,South Sandwich Islands region,earthquake,6.5,1.9,0.092,44,reviewed,us,us,2021-10-30T12:42:45.330Z,10/30/21,"Saturday, October 30, 2021",Saturday
2021-10-30T01:13:46.935Z,-57.0364,-27.1306,131.83,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,76,5.97,0.71,us,us7000fpz1,2021-10-30T01:29:10.040Z,South Sandwich Islands region,earthquake,11.2,8.2,0.084,46,reviewed,us,us,2021-10-30T01:13:46.935Z,10/30/21,"Saturday, October 30, 2021",Saturday
2021-10-29T18:55:25.658Z,-22.7973,171.6169,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,121,3.855,1.35,us,us7000fpvj,2021-10-29T20:34:33.040Z,southeast of the Loyalty Islands,earthquake,9.5,1.9,0.093,38,reviewed,us,us,2021-10-29T18:55:25.658Z,10/29/21,"Friday, October 29, 2021",Friday
2021-10-29T13:48:57.657Z,67.618,-65.9352,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,52,5.959,1.22,us,us7000fpr4,2021-10-30T00:33:01.712Z,"164 km N of Pangnirtung, Canada",earthquake,7.8,1.9,0.031,320,reviewed,us,us,2021-10-29T13:48:57.657Z,10/29/21,"Friday, October 29, 2021",Friday
2021-10-29T06:10:34.525Z,41.5207,20.3353,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,41,0.395,0.47,us,us7000fpni,2021-11-11T07:05:15.976Z,"9 km ENE of Bulqizë, Albania",earthquake,3.5,1.9,0.086,41,reviewed,us,us,2021-10-29T06:10:34.525Z,10/29/21,"Friday, October 29, 2021",Friday
2021-10-28T22:37:47.379Z,-15.9975,-172.0555,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,82,2.093,0.48,us,us7000fpjk,2021-10-28T23:02:51.040Z,"186 km E of Hihifo, Tonga",earthquake,9.9,1.9,0.123,20,reviewed,us,us,2021-10-28T22:37:47.379Z,10/28/21,"Thursday, October 28, 2021",Thursday
2021-10-27T20:41:57.228Z,-5.9849,128.7265,326.18,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,20,3.233,0.93,us,us7000fp9d,2021-11-02T18:04:14.040Z,"260 km SSE of Ambon, Indonesia",earthquake,7.6,5.6,0.047,136,reviewed,us,us,2021-10-27T20:41:57.228Z,10/27/21,"Wednesday, October 27, 2021",Wednesday
2021-10-26T17:47:06.176Z,42.4309,84.0356,37.01,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,45,3.462,0.64,us,us7000fp09,2021-10-26T18:18:56.040Z,"121 km NE of Kuqa, China",earthquake,7.6,5.5,0.052,123,reviewed,us,us,2021-10-26T17:47:06.176Z,10/26/21,"Tuesday, October 26, 2021",Tuesday
2021-10-26T03:35:42.518Z,-32.8027,-70.6713,89.89,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mwr,,62,0.108,0.51,us,us6000fxix,2021-10-27T23:09:19.421Z,"7 km WNW of Los Andes, Chile",earthquake,3.9,3.6,,,reviewed,us,guc,2021-10-26T03:35:42.518Z,10/26/21,"Tuesday, October 26, 2021",Tuesday
2021-10-25T16:05:11.108Z,-24.1351,179.9919,524.61,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,88,5.436,0.66,us,us6000fxel,2021-10-31T19:52:23.040Z,south of the Fiji Islands,earthquake,10.5,6.9,0.042,174,reviewed,us,us,2021-10-25T16:05:11.108Z,10/25/21,"Monday, October 25, 2021",Monday
2021-10-25T15:46:42.805Z,19.2989,144.4314,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,107,8.03,0.54,us,us7000fpsh,2021-10-31T19:44:45.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,12.7,1.9,0.115,26,reviewed,us,us,2021-10-25T15:46:42.805Z,10/25/21,"Monday, October 25, 2021",Monday
2021-10-24T17:47:51.915Z,86.307,34.585,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,77,7.856,1.18,us,us6000fx8t,2021-10-24T18:46:47.040Z,north of Svalbard,earthquake,9.8,1.9,0.055,101,reviewed,us,us,2021-10-24T17:47:51.915Z,10/24/21,"Sunday, October 24, 2021",Sunday
2021-10-24T12:11:40.803Z,43.1788,-126.3945,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mwr,,189,1.51,0.74,us,us6000fx7p,2021-10-25T12:09:27.040Z,"160 km W of Langlois, Oregon",earthquake,3.5,2,0.029,111,reviewed,us,us,2021-10-24T12:11:40.803Z,10/24/21,"Sunday, October 24, 2021",Sunday
2021-10-23T01:45:26.810Z,-36.9426,-72.8481,42.85,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,110,0.336,0.87,us,us6000fwwp,2021-10-23T15:15:01.270Z,"16 km E of Chiguayante, Chile",earthquake,5.5,5.8,0.062,81,reviewed,us,us,2021-10-23T01:45:26.810Z,10/23/21,"Saturday, October 23, 2021",Saturday
2021-10-19T21:11:20.886Z,-46.8218,165.609,18.26,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,75,0.989,0.95,us,us6000fvzd,2021-10-26T02:27:04.040Z,"191 km WSW of Riverton, New Zealand",earthquake,7.5,3.6,0.108,26,reviewed,us,us,2021-10-19T21:11:20.886Z,10/19/21,"Tuesday, October 19, 2021",Tuesday
2021-10-19T01:42:28.910Z,-57.9499,-25.5233,35,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,88,7.144,0.86,us,us6000fvsf,2021-10-19T22:50:07.040Z,South Sandwich Islands region,earthquake,11.6,2,0.12,21,reviewed,us,us,2021-10-19T01:42:28.910Z,10/19/21,"Tuesday, October 19, 2021",Tuesday
2021-10-19T00:37:31.205Z,-3.6304,134.7043,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,47,2.551,0.73,us,us6000fvs0,2021-11-07T00:54:35.040Z,"93 km WSW of Nabire, Indonesia",earthquake,3.1,1.9,0.088,39,reviewed,us,us,2021-10-19T00:37:31.205Z,10/19/21,"Tuesday, October 19, 2021",Tuesday
2021-10-18T22:43:24.226Z,-10.9823,162.2775,40.46,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,66,2.759,0.71,us,us6000fwqt,2021-10-26T02:18:45.040Z,"70 km SE of Kirakira, Solomon Islands",earthquake,7.1,5.4,0.096,33,reviewed,us,us,2021-10-18T22:43:24.226Z,10/18/21,"Monday, October 18, 2021",Monday
2021-10-18T19:47:15.157Z,-34.3652,-14.815,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,86,3.377,1.33,us,us6000fwqv,2021-10-22T20:49:58.040Z,Tristan da Cunha region,earthquake,6.3,1.9,0.183,15,reviewed,us,us,2021-10-18T19:47:15.157Z,10/18/21,"Monday, October 18, 2021",Monday
2021-10-18T18:32:15.736Z,-45.6834,-77.0966,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,119,3.487,0.84,us,us6000fvpq,2021-10-22T20:17:10.040Z,"Off the coast of Aisen, Chile",earthquake,10,1.8,0.108,33,reviewed,us,us,2021-10-18T18:32:15.736Z,10/18/21,"Monday, October 18, 2021",Monday
2021-10-18T10:32:14.377Z,28.7052,87.2852,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,158,5.133,0.82,us,us6000fwqi,2021-10-25T06:36:19.040Z,"95 km NNE of Lobujya, Nepal",earthquake,10.3,1.9,0.088,39,reviewed,us,us,2021-10-18T10:32:14.377Z,10/18/21,"Monday, October 18, 2021",Monday
2021-10-18T07:03:50.417Z,2.7512,128.0686,161.75,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,111,2.087,0.49,us,us6000fvk9,2021-10-18T07:30:46.040Z,"113 km N of Tobelo, Indonesia",earthquake,9.6,4.6,0.06,85,reviewed,us,us,2021-10-18T07:03:50.417Z,10/18/21,"Monday, October 18, 2021",Monday
2021-10-17T20:37:02.044Z,79.5194,4.317,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,49,1.557,1.13,us,us6000fvhw,2021-10-17T20:58:48.040Z,"283 km WNW of Longyearbyen, Svalbard and Jan Mayen",earthquake,3.8,1.9,0.058,89,reviewed,us,us,2021-10-17T20:37:02.044Z,10/17/21,"Sunday, October 17, 2021",Sunday
2021-10-17T05:18:52.142Z,-4.6116,153.0343,61.97,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,116,0.963,0.45,us,us6000fvcl,2021-11-07T12:22:09.040Z,"90 km ESE of Kokopo, Papua New Guinea",earthquake,9.5,7,0.066,70,reviewed,us,us,2021-10-17T05:18:52.142Z,10/17/21,"Sunday, October 17, 2021",Sunday
2021-10-16T22:15:13.417Z,-48.3166,165.0563,12.1,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,106,2.419,0.78,us,us6000fvap,2021-10-30T03:16:21.040Z,off the west coast of the South Island of New Zealand,earthquake,8.2,4.7,0.106,27,reviewed,us,us,2021-10-16T22:15:13.417Z,10/16/21,"Saturday, October 16, 2021",Saturday
2021-10-16T04:17:18.071Z,12.0846,143.1452,27.48,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,117,2.249,1.02,us,us6000fw6f,2021-10-21T04:44:02.040Z,"210 km SW of Merizo Village, Guam",earthquake,12.2,6,0.086,44,reviewed,us,us,2021-10-16T04:17:18.071Z,10/16/21,"Saturday, October 16, 2021",Saturday
2021-10-16T00:23:26.733Z,-0.3396,29.7956,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,60,0.978,0.53,us,us6000fv2x,2021-11-06T23:31:17.766Z,"57 km NNW of Rukungiri, Uganda",earthquake,6.8,1.9,0.085,42,reviewed,us,us,2021-10-16T00:23:26.733Z,10/16/21,"Saturday, October 16, 2021",Saturday
2021-10-15T22:08:43.090Z,12.8097,147.9362,10.11,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,58,3.086,0.62,us,us6000fw5x,2021-10-22T21:01:39.040Z,Mariana Islands region,earthquake,6.3,4,0.106,27,reviewed,us,us,2021-10-15T22:08:43.090Z,10/15/21,"Friday, October 15, 2021",Friday
2021-10-15T05:49:29.090Z,-8.5332,32.1593,10,4.7,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,100,8.005,0.81,us,us6000fute,2021-10-27T06:42:49.190Z,"12 km ENE of Laela, Tanzania",earthquake,9.6,1.9,0.106,27,reviewed,us,us,2021-10-15T05:49:29.090Z,10/15/21,"Friday, October 15, 2021",Friday
